Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, GeneratorLoss
395.525, 3060, 0.211217, 96.88, 4.137712
396.679, 3070, 0.297918, 87.50, 2.859713
397.901, 3080, 0.247455, 93.75, 3.608984
399.033, 3090, 0.411011, 78.12, 4.206067
400.186, 3100, 0.324222, 89.06, 3.834484
401.366, 3110, 0.279115, 92.19, 3.557004
402.581, 3120, 0.355056, 79.69, 3.337554
403.730, 3130, 0.444652, 84.38, 4.472426
404.883, 3140, 0.289934, 89.06, 4.252707
406.047, 3150, 0.288517, 92.19, 4.046278
407.223, 3160, 0.350840, 84.38, 3.325041
408.480, 3170, 0.289833, 87.50, 3.581630
409.636, 3180, 0.226045, 95.31, 5.030396
410.821, 3190, 0.397793, 82.81, 3.263641
411.969, 3200, 0.300982, 90.62, 3.286913
413.675, 3210, 0.205840, 95.31, 3.017728
414.825, 3220, 0.238164, 93.75, 3.150663
416.009, 3230, 0.301573, 89.06, 4.359117
417.186, 3240, 0.300407, 90.62, 4.119954
418.410, 3250, 0.334804, 90.62, 3.295140
419.540, 3260, 0.338863, 85.94, 3.957140
420.666, 3270, 0.203519, 93.75, 4.745887
421.789, 3280, 1.296847, 60.94, 8.859073
422.986, 3290, 0.356759, 81.25, 3.530831
424.143, 3300, 0.297150, 89.06, 3.775071
425.405, 3310, 0.417277, 81.25, 3.203852
426.672, 3320, 0.487922, 71.88, 4.912156
427.998, 3330, 0.218024, 93.75, 3.741688
429.481, 3340, 0.415698, 84.38, 6.208778
430.842, 3350, 0.686663, 79.69, 3.949750
432.297, 3360, 0.275877, 92.19, 4.254450
433.758, 3370, 0.365369, 85.94, 4.940751
435.269, 3380, 0.203378, 96.88, 3.118911
436.424, 3390, 0.338043, 84.38, 3.824652
437.551, 3400, 0.236970, 90.62, 2.945971
439.109, 3410, 0.237665, 92.19, 4.079107
440.316, 3420, 0.233827, 95.31, 3.323338
441.460, 3430, 0.350963, 90.62, 3.253615
442.655, 3440, 0.249417, 89.06, 3.533741
444.253, 3450, 0.286794, 92.19, 4.123871
445.607, 3460, 0.261702, 92.19, 3.829961
447.062, 3470, 0.400174, 79.69, 4.199330
448.557, 3480, 0.194503, 93.75, 3.936669
449.805, 3490, 0.282808, 87.50, 3.325582
451.020, 3500, 0.585806, 68.75, 3.030986
452.164, 3510, 0.282174, 89.06, 3.547096
453.305, 3520, 0.458737, 73.44, 3.893049
454.573, 3530, 0.281405, 92.19, 3.130452
455.730, 3540, 0.338230, 87.50, 2.704275
456.906, 3550, 0.396032, 84.38, 3.175752
458.076, 3560, 0.372404, 79.69, 3.110286
459.231, 3570, 0.306443, 87.50, 2.460761
460.380, 3580, 0.335736, 85.94, 3.878620
461.545, 3590, 0.187766, 98.44, 3.424265
462.699, 3600, 0.262660, 89.06, 3.085657
464.323, 3610, 0.311495, 87.50, 3.432360
465.484, 3620, 0.392259, 79.69, 4.494764
466.624, 3630, 1.070987, 65.62, 6.365925
467.778, 3640, 0.359979, 84.38, 3.992975
468.932, 3650, 0.269937, 90.62, 2.682240
470.071, 3660, 0.324873, 81.25, 3.904556
471.205, 3670, 0.455404, 79.69, 2.780316
472.355, 3680, 0.251088, 89.06, 3.323909
473.621, 3690, 0.347431, 82.81, 2.627917
474.913, 3700, 0.271957, 92.19, 4.131362
476.125, 3710, 0.418545, 81.25, 3.106736
477.314, 3720, 0.411953, 75.00, 3.238647
478.470, 3730, 0.300469, 84.38, 3.788950
479.616, 3740, 0.282479, 85.94, 3.482144
480.752, 3750, 0.322496, 84.38, 3.675886
481.886, 3760, 0.184850, 95.31, 3.348769
483.033, 3770, 0.292370, 89.06, 3.294439
484.278, 3780, 0.205613, 93.75, 4.254154
485.408, 3790, 0.204969, 90.62, 3.685768
486.554, 3800, 0.248712, 95.31, 3.582294
488.116, 3810, 0.243214, 92.19, 3.843600
489.250, 3820, 0.187357, 93.75, 4.364710
490.385, 3830, 0.437387, 82.81, 4.385930
491.528, 3840, 0.317851, 84.38, 4.174712
492.685, 3850, 0.318792, 85.94, 3.024964
493.825, 3860, 0.236972, 89.06, 4.845603
494.972, 3870, 0.200620, 93.75, 3.153026
496.098, 3880, 0.187426, 95.31, 2.876726
497.239, 3890, 0.234438, 90.62, 4.561635
498.384, 3900, 0.289831, 89.06, 3.438897
499.532, 3910, 0.251165, 90.62, 3.153878
500.666, 3920, 0.403805, 81.25, 3.485848
501.811, 3930, 0.241269, 90.62, 3.889942
502.960, 3940, 0.270256, 87.50, 4.563228
504.095, 3950, 0.218266, 92.19, 5.739391
505.245, 3960, 0.232665, 92.19, 2.809687
506.443, 3970, 0.311236, 85.94, 4.147047
507.608, 3980, 0.187144, 95.31, 6.040693
508.733, 3990, 0.232646, 93.75, 4.450442
509.858, 4000, 0.391409, 82.81, 2.858640
511.424, 4010, 0.261093, 89.06, 3.793149
512.568, 4020, 0.212085, 95.31, 3.683451
513.704, 4030, 0.293115, 87.50, 3.564699
514.836, 4040, 0.235791, 92.19, 3.810513
515.964, 4050, 0.266477, 87.50, 3.167971
517.105, 4060, 0.365906, 84.38, 3.693994
518.240, 4070, 0.314709, 87.50, 2.844967
519.376, 4080, 0.251508, 89.06, 4.250445
520.516, 4090, 0.530306, 79.69, 4.074399
521.671, 4100, 0.404036, 82.81, 4.791267
522.811, 4110, 0.313391, 85.94, 3.655455
523.943, 4120, 0.187311, 96.88, 5.561470
525.075, 4130, 0.137757, 96.88, 3.960519
526.221, 4140, 0.395397, 85.94, 2.510376
527.356, 4150, 0.260043, 90.62, 4.933334
528.501, 4160, 0.226077, 93.75, 4.838181
529.641, 4170, 0.427220, 79.69, 4.517286
530.780, 4180, 0.382389, 81.25, 3.485247
531.920, 4190, 0.360554, 81.25, 2.772393
533.065, 4200, 0.265775, 89.06, 3.024865
534.715, 4210, 0.273557, 89.06, 3.398265
535.891, 4220, 0.299679, 82.81, 4.430496
537.084, 4230, 0.213897, 89.06, 3.156069
538.214, 4240, 0.239550, 90.62, 4.601861
539.346, 4250, 0.154312, 93.75, 3.318421
540.487, 4260, 0.322288, 85.94, 4.387756
541.642, 4270, 0.464463, 71.88, 4.251553
542.767, 4280, 0.383069, 82.81, 3.932403
543.889, 4290, 0.397751, 81.25, 3.104656
