Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, DiscriminatorOpAcc, GeneratorLoss
33131.812, 34800, 0.391603, 59.38, 54.69, 2.082037
33141.917, 34810, 0.237628, 78.12, 67.19, 1.948944
33151.450, 34820, 0.138351, 93.75, 75.00, 2.605940
33160.899, 34830, 0.140919, 93.75, 71.88, 2.455442
33170.470, 34840, 0.223834, 81.25, 65.62, 4.096695
33179.910, 34850, 0.276567, 79.69, 62.50, 2.632624
33189.352, 34860, 0.335673, 73.44, 64.06, 2.635237
33198.897, 34870, 0.231020, 81.25, 67.19, 2.010903
33208.318, 34880, 0.242767, 81.25, 60.94, 1.786082
33217.772, 34890, 0.626112, 42.19, 53.12, 2.023375
33227.337, 34900, 0.292976, 76.56, 64.06, 2.533145
33236.853, 34910, 0.278795, 79.69, 64.06, 2.112102
33246.359, 34920, 0.297211, 78.12, 56.25, 2.763548
33255.991, 34930, 0.138038, 89.06, 73.44, 2.532335
33265.544, 34940, 0.325006, 73.44, 64.06, 1.355424
33274.972, 34950, 0.229148, 79.69, 67.19, 2.119661
33284.572, 34960, 0.332026, 62.50, 59.38, 2.398864
33294.022, 34970, 0.150073, 85.94, 70.31, 2.460617
33303.481, 34980, 0.359869, 71.88, 60.94, 2.123754
33312.986, 34990, 0.374492, 65.62, 51.56, 1.877553
33322.496, 35000, 0.209195, 79.69, 65.62, 2.562666
33332.550, 35010, 0.471368, 56.25, 51.56, 2.674585
33342.054, 35020, 0.322628, 71.88, 59.38, 1.889130
33351.627, 35030, 0.585327, 45.31, 56.25, 1.371781
33361.081, 35040, 0.221374, 76.56, 75.00, 1.725526
33370.578, 35050, 0.181025, 90.62, 62.50, 2.111269
33380.219, 35060, 0.132391, 95.31, 68.75, 1.889708
33389.890, 35070, 0.504327, 46.88, 53.12, 2.695672
33399.366, 35080, 0.280981, 78.12, 56.25, 2.511455
33408.957, 35090, 0.388474, 64.06, 67.19, 2.239812
33418.413, 35100, 0.377802, 65.62, 54.69, 1.456982
33427.844, 35110, 0.342623, 75.00, 51.56, 1.857645
33437.411, 35120, 0.498778, 50.00, 59.38, 2.740338
33446.877, 35130, 0.255145, 82.81, 56.25, 2.751734
33456.349, 35140, 0.162739, 95.31, 56.25, 1.393275
33465.898, 35150, 0.180956, 84.38, 81.25, 2.171093
33475.382, 35160, 0.279808, 81.25, 59.38, 1.901168
33484.813, 35170, 0.406236, 60.94, 53.12, 2.754247
33494.439, 35180, 0.206328, 87.50, 59.38, 2.813149
33504.023, 35190, 0.274560, 76.56, 60.94, 1.281863
33513.553, 35200, 0.523694, 43.75, 51.56, 2.171511
33523.743, 35210, 0.211585, 81.25, 60.94, 2.424601
33533.213, 35220, 0.350628, 70.31, 73.44, 1.741459
33542.684, 35230, 0.381450, 68.75, 59.38, 1.695704
33552.170, 35240, 0.212556, 79.69, 60.94, 1.735819
33561.748, 35250, 0.280841, 75.00, 54.69, 2.899552
33571.241, 35260, 0.309990, 70.31, 75.00, 2.999533
33580.739, 35270, 0.430669, 59.38, 57.81, 3.030871
33590.256, 35280, 0.357763, 62.50, 68.75, 2.129671
33599.754, 35290, 0.242405, 82.81, 59.38, 3.543547
33609.275, 35300, 0.277768, 75.00, 57.81, 2.675075
33618.861, 35310, 0.242329, 81.25, 56.25, 2.250027
33628.303, 35320, 0.372865, 67.19, 59.38, 1.735778
33637.760, 35330, 0.296562, 79.69, 53.12, 1.607144
33647.314, 35340, 0.176569, 89.06, 60.94, 2.483496
33656.810, 35350, 0.196219, 89.06, 60.94, 2.182048
33666.262, 35360, 0.413287, 75.00, 51.56, 2.387971
33675.789, 35370, 0.359231, 65.62, 54.69, 1.580107
33685.236, 35380, 0.333763, 71.88, 60.94, 2.380232
33694.701, 35390, 0.585801, 42.19, 51.56, 1.933403
33704.302, 35400, 0.305702, 81.25, 54.69, 1.914659
33714.299, 35410, 0.206844, 82.81, 70.31, 2.369703
33723.969, 35420, 0.143754, 92.19, 70.31, 2.244246
33733.511, 35430, 0.268136, 73.44, 57.81, 2.402503
33742.982, 35440, 0.098516, 95.31, 81.25, 2.816374
33752.486, 35450, 0.273099, 78.12, 56.25, 2.796818
33761.951, 35460, 0.597036, 53.12, 51.56, 2.019919
33771.495, 35470, 0.540442, 43.75, 50.00, 2.677975
33780.960, 35480, 0.538412, 56.25, 51.56, 1.730284
33790.459, 35490, 0.458482, 64.06, 45.31, 2.385642
33799.998, 35500, 0.303711, 75.00, 53.12, 2.299964
33809.489, 35510, 0.185753, 89.06, 68.75, 2.156219
33818.965, 35520, 0.358193, 68.75, 57.81, 2.102448
33828.563, 35530, 0.244503, 78.12, 62.50, 2.477391
33838.108, 35540, 0.223308, 85.94, 59.38, 2.781453
33847.565, 35550, 0.166768, 90.62, 68.75, 2.294276
33857.174, 35560, 0.648810, 37.50, 43.75, 1.118878
33866.650, 35570, 0.314263, 78.12, 54.69, 1.774704
33876.064, 35580, 0.168406, 85.94, 68.75, 2.435052
33885.654, 35590, 0.477008, 56.25, 51.56, 2.054543
33895.118, 35600, 0.234430, 85.94, 62.50, 2.792617
33905.106, 35610, 0.174553, 90.62, 68.75, 1.404371
33914.682, 35620, 0.256134, 81.25, 57.81, 2.245336
33924.131, 35630, 0.097653, 96.88, 70.31, 3.098578
33933.649, 35640, 0.178296, 87.50, 67.19, 2.736417
33943.195, 35650, 0.301032, 75.00, 59.38, 2.083384
33952.770, 35660, 0.225625, 82.81, 67.19, 1.661359
33962.231, 35670, 0.193235, 84.38, 68.75, 2.858078
33971.723, 35680, 0.315379, 76.56, 59.38, 1.875577
33981.236, 35690, 0.316622, 78.12, 56.25, 1.468667
33990.730, 35700, 0.211246, 82.81, 67.19, 2.275478
34000.182, 35710, 0.064793, 100.00, 81.25, 2.581988
34009.757, 35720, 0.462338, 62.50, 53.12, 2.558490
34019.251, 35730, 0.435977, 62.50, 53.12, 1.838616
34028.687, 35740, 0.446859, 60.94, 57.81, 2.135500
34038.256, 35750, 0.366203, 68.75, 56.25, 2.204804
34047.715, 35760, 0.390186, 71.88, 57.81, 1.277773
34057.187, 35770, 0.514280, 51.56, 50.00, 2.906374
34066.771, 35780, 0.383187, 60.94, 54.69, 2.659801
34076.241, 35790, 0.294467, 76.56, 56.25, 2.871550
34085.688, 35800, 0.224417, 79.69, 67.19, 1.877292
34095.865, 35810, 0.211383, 84.38, 57.81, 2.466321
34105.352, 35820, 0.213238, 87.50, 59.38, 1.793329
34114.806, 35830, 0.403813, 65.62, 51.56, 1.503018
34124.381, 35840, 0.350096, 67.19, 65.62, 2.684834
34133.846, 35850, 0.567539, 51.56, 51.56, 1.783447
34143.343, 35860, 0.326010, 76.56, 56.25, 2.287727
34152.875, 35870, 0.217644, 85.94, 59.38, 2.355014
34162.390, 35880, 0.443843, 62.50, 60.94, 1.749454
34171.858, 35890, 0.123109, 92.19, 75.00, 1.543234
34181.380, 35900, 0.353051, 70.31, 50.00, 2.617189
34190.940, 35910, 0.158057, 85.94, 81.25, 2.133417
34200.379, 35920, 0.366970, 62.50, 57.81, 1.673885
34209.861, 35930, 0.139061, 90.62, 71.88, 1.424128
34219.391, 35940, 0.182126, 90.62, 64.06, 2.315325
34228.864, 35950, 0.163816, 90.62, 65.62, 2.266830
34238.350, 35960, 0.322272, 76.56, 53.12, 2.364766
34247.971, 35970, 0.315762, 65.62, 56.25, 2.375057
34257.469, 35980, 0.185314, 87.50, 67.19, 1.893267
34267.006, 35990, 0.046928, 98.44, 87.50, 2.145527
34276.708, 36000, 0.330887, 73.44, 53.12, 1.797403
34286.975, 36010, 0.352180, 68.75, 53.12, 2.946655
34296.539, 36020, 0.309555, 76.56, 65.62, 1.869852
34306.105, 36030, 0.241833, 81.25, 57.81, 1.955478
34315.580, 36040, 0.236587, 76.56, 70.31, 1.810226
34325.062, 36050, 0.177433, 87.50, 65.62, 2.745206
34334.599, 36060, 0.289198, 76.56, 59.38, 2.426605
34344.114, 36070, 0.679897, 48.44, 53.12, 2.725793
34353.542, 36080, 0.368097, 67.19, 56.25, 1.469451
34363.062, 36090, 0.143180, 93.75, 76.56, 2.423266
34372.588, 36100, 0.426540, 59.38, 53.12, 2.123405
34382.040, 36110, 0.267940, 82.81, 57.81, 2.949255
34391.521, 36120, 0.163842, 87.50, 70.31, 2.473457
34401.094, 36130, 0.193005, 85.94, 60.94, 2.096507
34410.616, 36140, 0.300381, 73.44, 57.81, 1.576066
34420.098, 36150, 0.330394, 71.88, 60.94, 2.862305
34429.693, 36160, 0.322567, 75.00, 57.81, 1.728833
34439.177, 36170, 0.388964, 70.31, 53.12, 1.899149
34448.638, 36180, 0.153401, 92.19, 62.50, 2.323829
34458.177, 36190, 0.332067, 73.44, 59.38, 2.401398
34467.668, 36200, 0.264606, 82.81, 56.25, 3.084179
34477.689, 36210, 0.082454, 100.00, 68.75, 1.878672
34487.277, 36220, 0.242482, 81.25, 65.62, 3.085242
34496.777, 36230, 0.447137, 53.12, 50.00, 2.591126
34506.214, 36240, 0.260948, 79.69, 68.75, 2.385063
34515.786, 36250, 0.318687, 68.75, 56.25, 1.917928
34525.370, 36260, 0.366102, 70.31, 51.56, 2.470945
34534.853, 36270, 0.450018, 53.12, 65.62, 1.990183
34544.451, 36280, 0.170384, 87.50, 70.31, 2.358499
34553.909, 36290, 0.124968, 89.06, 65.62, 2.125411
34563.424, 36300, 0.361298, 62.50, 50.00, 3.115772
34572.969, 36310, 0.211477, 82.81, 82.81, 1.743235
34582.498, 36320, 0.200957, 87.50, 71.88, 1.781800
34591.970, 36330, 0.100742, 92.19, 82.81, 2.419523
34601.429, 36340, 0.193647, 84.38, 64.06, 2.278849
34610.989, 36350, 0.236474, 79.69, 59.38, 2.580353
34620.504, 36360, 0.272949, 76.56, 57.81, 2.146945
34629.961, 36370, 0.213233, 84.38, 56.25, 2.188332
34639.610, 36380, 0.317635, 73.44, 64.06, 2.186334
34649.108, 36390, 0.219540, 85.94, 62.50, 2.349638
34658.578, 36400, 0.272551, 84.38, 53.12, 2.132645
34668.817, 36410, 0.249390, 85.94, 62.50, 2.484832
34678.325, 36420, 0.322605, 71.88, 56.25, 1.379765
34687.781, 36430, 0.240168, 78.12, 54.69, 1.681015
34697.338, 36440, 0.206989, 85.94, 68.75, 2.354629
34706.769, 36450, 0.223629, 81.25, 73.44, 1.835098
34716.185, 36460, 0.534409, 57.81, 50.00, 1.478872
34725.815, 36470, 0.515791, 57.81, 46.88, 1.696122
34735.263, 36480, 0.225535, 82.81, 56.25, 2.428819
34744.731, 36490, 0.196312, 82.81, 57.81, 1.475394
34754.368, 36500, 0.200141, 87.50, 59.38, 2.009591
34763.803, 36510, 0.498015, 53.12, 53.12, 1.395445
34773.257, 36520, 0.273608, 76.56, 53.12, 1.553029
34782.784, 36530, 0.104271, 95.31, 76.56, 2.637026
34792.250, 36540, 0.165844, 87.50, 78.12, 2.889882
34801.697, 36550, 0.237517, 79.69, 59.38, 1.528092
34811.170, 36560, 0.288874, 73.44, 70.31, 1.380534
34820.747, 36570, 0.414481, 64.06, 56.25, 2.313469
34830.213, 36580, 0.486653, 62.50, 60.94, 1.751257
34839.682, 36590, 0.205186, 82.81, 62.50, 2.074677
34849.286, 36600, 0.098767, 96.88, 60.94, 2.183503
34859.359, 36610, 0.209070, 84.38, 60.94, 1.828142
34868.882, 36620, 0.222181, 85.94, 60.94, 2.021411
34878.657, 36630, 0.279232, 79.69, 73.44, 1.869291
34888.126, 36640, 0.362603, 65.62, 54.69, 1.851796
34897.569, 36650, 0.185861, 85.94, 73.44, 2.244838
34907.146, 36660, 0.178935, 90.62, 75.00, 3.524301
34916.614, 36670, 0.256764, 85.94, 59.38, 2.658531
34926.119, 36680, 0.371620, 68.75, 60.94, 1.591451
34935.654, 36690, 0.303124, 73.44, 56.25, 2.199119
34945.109, 36700, 0.317613, 76.56, 56.25, 2.849559
34954.598, 36710, 0.107204, 93.75, 70.31, 2.686308
34964.194, 36720, 0.132402, 92.19, 73.44, 3.127956
34973.640, 36730, 0.147494, 89.06, 67.19, 2.671237
34983.156, 36740, 0.245089, 85.94, 68.75, 1.284564
34992.653, 36750, 0.216517, 85.94, 64.06, 2.282621
35002.144, 36760, 0.164225, 87.50, 60.94, 2.082657
35011.638, 36770, 0.280210, 75.00, 68.75, 3.064261
35021.115, 36780, 0.284378, 84.38, 67.19, 2.777068
35030.671, 36790, 0.293540, 73.44, 57.81, 3.455549
35040.178, 36800, 0.146609, 90.62, 67.19, 2.436666
35050.127, 36810, 0.127787, 89.06, 71.88, 2.041456
35059.700, 36820, 0.197810, 89.06, 67.19, 2.084143
35069.140, 36830, 0.406110, 67.19, 53.12, 1.117872
35078.600, 36840, 0.312134, 71.88, 54.69, 1.581926
35088.159, 36850, 0.117593, 95.31, 64.06, 2.131774
35097.710, 36860, 0.514732, 51.56, 56.25, 1.536244
35107.172, 36870, 0.101147, 95.31, 67.19, 2.634392
35116.754, 36880, 0.147055, 92.19, 67.19, 2.659591
35126.215, 36890, 0.382979, 68.75, 53.12, 2.356640
35135.693, 36900, 0.224288, 84.38, 60.94, 3.161660
35145.300, 36910, 0.307070, 68.75, 59.38, 2.581689
35154.755, 36920, 0.225800, 78.12, 75.00, 2.922692
35164.248, 36930, 0.294896, 73.44, 62.50, 1.862354
35173.806, 36940, 0.377948, 70.31, 57.81, 2.233292
35183.249, 36950, 0.211524, 84.38, 68.75, 1.661813
35193.009, 36960, 0.469983, 62.50, 59.38, 0.943357
35202.652, 36970, 0.399407, 56.25, 56.25, 2.553258
35212.256, 36980, 0.140381, 90.62, 67.19, 2.534593
35221.731, 36990, 0.352615, 71.88, 56.25, 1.752873
35231.226, 37000, 0.262189, 78.12, 64.06, 2.288997
35241.298, 37010, 0.484091, 65.62, 56.25, 1.425173
35250.812, 37020, 0.299899, 75.00, 67.19, 2.651084
35260.272, 37030, 0.185875, 84.38, 65.62, 2.847839
35269.837, 37040, 0.185363, 87.50, 68.75, 2.608510
35279.304, 37050, 0.452931, 51.56, 57.81, 3.576985
35288.724, 37060, 0.334530, 67.19, 70.31, 2.556287
35298.310, 37070, 0.426765, 65.62, 56.25, 1.905546
35307.734, 37080, 0.119802, 92.19, 78.12, 2.568211
35317.207, 37090, 0.378586, 70.31, 60.94, 1.915851
35326.864, 37100, 0.121272, 95.31, 70.31, 1.698077
35336.298, 37110, 0.141642, 89.06, 78.12, 2.992393
35345.783, 37120, 0.167996, 92.19, 62.50, 2.627685
35355.340, 37130, 0.282830, 76.56, 64.06, 1.333301
35364.761, 37140, 0.729734, 50.00, 50.00, 1.298998
35374.171, 37150, 0.176828, 89.06, 65.62, 3.083414
35383.712, 37160, 0.261700, 85.94, 60.94, 2.500484
35393.193, 37170, 0.240431, 82.81, 54.69, 2.177749
35402.640, 37180, 0.389698, 68.75, 54.69, 1.593846
35412.110, 37190, 0.633499, 59.38, 46.88, 2.005450
35421.675, 37200, 0.450933, 57.81, 46.88, 1.868706
35431.660, 37210, 0.205623, 82.81, 71.88, 3.061235
35441.183, 37220, 0.295857, 75.00, 62.50, 1.380497
35450.737, 37230, 0.123220, 93.75, 64.06, 2.584870
35460.198, 37240, 0.104084, 96.88, 75.00, 1.422441
35469.654, 37250, 0.145601, 92.19, 76.56, 3.077765
35479.223, 37260, 0.513997, 57.81, 64.06, 1.607808
35488.669, 37270, 0.233545, 84.38, 65.62, 2.119484
35498.203, 37280, 0.403366, 67.19, 62.50, 2.294275
35507.775, 37290, 0.288373, 75.00, 59.38, 1.959743
35517.212, 37300, 0.287134, 71.88, 60.94, 1.737731
35526.668, 37310, 0.268440, 76.56, 54.69, 2.894620
35536.254, 37320, 0.217948, 79.69, 82.81, 2.094204
35545.706, 37330, 0.442789, 60.94, 50.00, 2.439809
35555.199, 37340, 0.225651, 81.25, 60.94, 2.676829
35564.831, 37350, 0.314571, 70.31, 59.38, 2.125271
35574.304, 37360, 0.232840, 82.81, 54.69, 3.047124
35583.782, 37370, 0.257115, 79.69, 62.50, 1.894381
35593.370, 37380, 0.218223, 81.25, 67.19, 2.633749
35602.802, 37390, 0.552564, 50.00, 56.25, 1.415223
35612.246, 37400, 0.300958, 73.44, 60.94, 2.634720
35622.318, 37410, 0.144794, 90.62, 73.44, 1.793218
35631.895, 37420, 0.273684, 81.25, 59.38, 1.278746
35641.367, 37430, 0.270376, 76.56, 57.81, 2.563145
35650.827, 37440, 0.587086, 48.44, 54.69, 1.543618
35660.449, 37450, 0.332689, 78.12, 56.25, 2.369343
35669.973, 37460, 0.148738, 89.06, 75.00, 1.669719
35679.418, 37470, 0.131232, 96.88, 75.00, 2.290694
35689.006, 37480, 0.288150, 79.69, 62.50, 1.887283
35698.486, 37490, 0.310772, 73.44, 59.38, 2.233178
35708.103, 37500, 0.439817, 57.81, 59.38, 1.490808
35717.705, 37510, 0.123107, 96.88, 76.56, 2.511626
35727.204, 37520, 0.317559, 71.88, 54.69, 1.242320
35736.634, 37530, 0.313217, 79.69, 62.50, 2.048003
35746.223, 37540, 0.263886, 70.31, 73.44, 1.385127
35755.670, 37550, 0.227335, 78.12, 73.44, 3.108615
35765.147, 37560, 0.246389, 73.44, 59.38, 1.717832
35774.776, 37570, 0.157320, 90.62, 62.50, 1.820986
35784.336, 37580, 0.180325, 87.50, 60.94, 2.342752
35793.804, 37590, 0.199140, 89.06, 59.38, 2.150576
35803.402, 37600, 0.207467, 84.38, 70.31, 2.127850
35813.487, 37610, 0.346080, 64.06, 60.94, 3.163655
35822.983, 37620, 0.328191, 71.88, 54.69, 1.751737
35832.492, 37630, 0.139518, 89.06, 67.19, 1.286840
35842.042, 37640, 0.263031, 73.44, 57.81, 2.468441
35851.527, 37650, 0.385645, 68.75, 57.81, 1.810875
35860.972, 37660, 0.204675, 84.38, 78.12, 1.777097
35870.555, 37670, 0.169798, 89.06, 60.94, 1.823382
35880.044, 37680, 0.112149, 92.19, 76.56, 2.490303
35889.550, 37690, 0.328303, 71.88, 62.50, 2.873173
35899.202, 37700, 0.265625, 78.12, 71.88, 2.780694
35908.667, 37710, 0.304363, 71.88, 56.25, 2.709222
35918.104, 37720, 0.385949, 71.88, 54.69, 1.986332
35927.676, 37730, 0.476235, 60.94, 59.38, 1.120183
35937.173, 37740, 0.152867, 93.75, 68.75, 2.540152
35946.640, 37750, 0.618910, 42.19, 53.12, 2.008277
35956.179, 37760, 0.116045, 92.19, 71.88, 2.740339
35965.613, 37770, 0.161832, 89.06, 71.88, 2.383567
35975.115, 37780, 0.115543, 96.88, 73.44, 3.363408
35984.689, 37790, 0.260244, 81.25, 71.88, 2.455801
35994.167, 37800, 0.112384, 93.75, 71.88, 2.647894
36004.288, 37810, 0.199540, 87.50, 64.06, 1.737263
36013.870, 37820, 0.304683, 75.00, 56.25, 1.058053
36023.392, 37830, 0.196792, 85.94, 62.50, 2.202298
36032.877, 37840, 0.112191, 95.31, 67.19, 2.617927
36042.380, 37850, 0.297834, 73.44, 54.69, 1.352309
36051.951, 37860, 0.079034, 98.44, 82.81, 2.942572
36061.505, 37870, 0.486043, 53.12, 59.38, 1.060624
36070.949, 37880, 0.276535, 75.00, 59.38, 1.977443
36080.535, 37890, 0.212280, 79.69, 59.38, 3.001410
36090.255, 37900, 0.169757, 89.06, 68.75, 2.812054
36099.706, 37910, 0.119200, 92.19, 71.88, 2.515973
36109.265, 37920, 0.218968, 78.12, 68.75, 2.573208
36118.743, 37930, 0.328454, 79.69, 59.38, 3.164527
36128.266, 37940, 0.198445, 89.06, 65.62, 2.189033
36137.817, 37950, 0.143043, 87.50, 76.56, 1.945380
36147.297, 37960, 0.238596, 84.38, 57.81, 2.668385
36156.749, 37970, 0.208517, 79.69, 65.62, 2.906451
36166.297, 37980, 0.244835, 79.69, 71.88, 2.471446
36175.769, 37990, 0.291097, 76.56, 50.00, 2.449949
36185.243, 38000, 0.156645, 90.62, 68.75, 3.027586
36195.332, 38010, 0.376034, 64.06, 53.12, 2.244715
36204.799, 38020, 0.416410, 64.06, 56.25, 2.766630
36214.255, 38030, 0.244311, 76.56, 68.75, 2.205553
36223.825, 38040, 0.416552, 68.75, 54.69, 2.032669
36233.314, 38050, 0.080987, 96.88, 81.25, 2.707256
36242.824, 38060, 0.261405, 79.69, 67.19, 2.128268
36252.503, 38070, 0.299278, 75.00, 59.38, 1.396276
36262.064, 38080, 0.208757, 81.25, 57.81, 2.156417
36271.570, 38090, 0.093651, 93.75, 84.38, 2.398605
36281.014, 38100, 0.297893, 76.56, 65.62, 2.966289
36290.604, 38110, 0.238878, 78.12, 54.69, 3.415353
36300.080, 38120, 0.235259, 81.25, 62.50, 2.856042
36309.541, 38130, 0.475524, 60.94, 51.56, 1.356452
36319.129, 38140, 0.256824, 78.12, 59.38, 1.903350
36328.602, 38150, 0.304475, 79.69, 57.81, 2.896608
36338.066, 38160, 0.234292, 84.38, 56.25, 2.058064
36347.644, 38170, 0.201681, 87.50, 57.81, 2.866625
36357.240, 38180, 0.250553, 79.69, 76.56, 2.304498
36366.676, 38190, 0.095716, 93.75, 70.31, 2.365586
36376.251, 38200, 0.150778, 90.62, 71.88, 1.798202
36386.315, 38210, 0.240320, 81.25, 60.94, 3.414266
36395.769, 38220, 0.196800, 82.81, 81.25, 2.255678
36405.352, 38230, 0.195074, 84.38, 65.62, 2.174426
36414.854, 38240, 0.299974, 73.44, 54.69, 2.540764
36424.393, 38250, 0.175173, 90.62, 68.75, 1.207069
36433.976, 38260, 0.482928, 60.94, 50.00, 1.059353
36443.443, 38270, 0.183171, 89.06, 62.50, 2.309391
36452.864, 38280, 0.286509, 73.44, 59.38, 2.737895
36462.386, 38290, 0.288613, 79.69, 68.75, 2.183926
36471.981, 38300, 0.360048, 70.31, 51.56, 1.835440
36481.471, 38310, 0.455829, 68.75, 51.56, 2.448193
36490.952, 38320, 0.306297, 73.44, 76.56, 3.152871
36500.541, 38330, 0.264980, 75.00, 56.25, 2.222988
36510.007, 38340, 0.182585, 90.62, 78.12, 2.554099
36519.473, 38350, 0.277761, 78.12, 54.69, 3.005544
36529.063, 38360, 0.332296, 79.69, 59.38, 1.665060
36538.553, 38370, 0.322126, 71.88, 65.62, 2.431848
36548.000, 38380, 0.282067, 76.56, 54.69, 1.960514
36557.557, 38390, 0.246801, 81.25, 56.25, 2.303630
36567.025, 38400, 0.444272, 60.94, 59.38, 1.587255
36577.001, 38410, 0.284859, 76.56, 54.69, 2.112783
36586.657, 38420, 0.199497, 85.94, 70.31, 2.708383
36596.072, 38430, 0.220339, 79.69, 79.69, 2.829884
36605.611, 38440, 0.336563, 75.00, 60.94, 1.683362
36615.206, 38450, 0.113258, 95.31, 62.50, 2.426270
36624.665, 38460, 0.425555, 65.62, 53.12, 1.601303
36634.148, 38470, 0.162383, 92.19, 68.75, 2.593596
36643.709, 38480, 0.257151, 78.12, 56.25, 2.831863
36653.155, 38490, 0.190489, 90.62, 62.50, 2.007347
36662.634, 38500, 0.157794, 85.94, 75.00, 3.125063
36672.097, 38510, 0.275330, 85.94, 57.81, 3.015070
36681.646, 38520, 0.398554, 64.06, 51.56, 2.193660
36691.121, 38530, 0.046561, 98.44, 89.06, 2.952436
36700.688, 38540, 0.240882, 81.25, 59.38, 2.012525
36710.293, 38550, 0.267621, 76.56, 57.81, 1.498775
36719.790, 38560, 0.265279, 81.25, 51.56, 1.770323
36729.222, 38570, 0.096750, 95.31, 82.81, 2.536873
36738.833, 38580, 0.463751, 65.62, 54.69, 1.637003
36748.356, 38590, 0.455153, 54.69, 53.12, 1.781172
36757.873, 38600, 0.294327, 78.12, 57.81, 1.639846
36768.035, 38610, 0.203653, 84.38, 71.88, 1.460588
36777.545, 38620, 0.225354, 84.38, 67.19, 2.254451
36787.008, 38630, 0.216580, 82.81, 59.38, 2.551365
36796.595, 38640, 0.092309, 95.31, 67.19, 1.977877
36806.054, 38650, 0.229145, 81.25, 57.81, 2.638644
36815.624, 38660, 0.116918, 93.75, 62.50, 2.026200
36825.272, 38670, 0.294543, 71.88, 54.69, 3.427723
36834.772, 38680, 0.351476, 68.75, 59.38, 1.790652
36844.248, 38690, 0.187905, 85.94, 62.50, 2.280707
36853.827, 38700, 0.114000, 100.00, 71.88, 2.173226
36863.280, 38710, 0.183715, 89.06, 71.88, 2.324612
36872.770, 38720, 0.358044, 71.88, 60.94, 2.386671
36882.243, 38730, 0.275221, 79.69, 64.06, 2.587059
36891.812, 38740, 0.243183, 85.94, 57.81, 2.129514
36901.314, 38750, 0.187034, 87.50, 65.62, 2.921382
36910.781, 38760, 0.296039, 73.44, 56.25, 1.734724
36920.347, 38770, 0.499122, 59.38, 54.69, 1.472285
36929.894, 38780, 0.301262, 75.00, 59.38, 1.491422
36939.354, 38790, 0.302246, 76.56, 67.19, 2.293422
36948.972, 38800, 0.125486, 92.19, 84.38, 3.026732
36959.035, 38810, 0.225214, 81.25, 70.31, 2.158550
36968.515, 38820, 0.413624, 67.19, 56.25, 2.239043
36978.103, 38830, 0.156531, 92.19, 60.94, 2.286131
36987.546, 38840, 0.514743, 51.56, 51.56, 1.565426
36997.266, 38850, 0.082177, 96.88, 75.00, 3.298858
37006.882, 38860, 0.225849, 85.94, 60.94, 1.697755
37016.342, 38870, 0.130915, 93.75, 71.88, 1.967621
37025.870, 38880, 0.212717, 82.81, 67.19, 1.543211
37035.413, 38890, 0.292542, 71.88, 71.88, 1.397547
37044.947, 38900, 0.437972, 62.50, 54.69, 1.855395
37054.427, 38910, 0.420931, 62.50, 59.38, 2.641627
37063.946, 38920, 0.497680, 56.25, 53.12, 2.854294
37073.389, 38930, 0.300154, 75.00, 54.69, 2.106176
37082.892, 38940, 0.356644, 68.75, 57.81, 2.211297
37092.349, 38950, 0.307443, 70.31, 56.25, 2.559769
37101.882, 38960, 0.286845, 79.69, 64.06, 2.826349
37111.358, 38970, 0.158960, 89.06, 62.50, 2.756253
37120.882, 38980, 0.227887, 76.56, 56.25, 2.332475
37130.441, 38990, 0.263493, 79.69, 62.50, 1.545892
37140.081, 39000, 0.162800, 89.06, 62.50, 3.152483
37150.093, 39010, 0.341853, 71.88, 57.81, 1.753958
37159.686, 39020, 0.246679, 81.25, 59.38, 2.530504
37169.167, 39030, 0.332625, 75.00, 51.56, 2.737281
37178.643, 39040, 0.634800, 43.75, 53.12, 2.301046
37188.211, 39050, 0.206964, 87.50, 65.62, 2.632933
37197.715, 39060, 0.244679, 84.38, 64.06, 1.682575
37207.199, 39070, 0.371047, 64.06, 53.12, 1.576557
37216.795, 39080, 0.393679, 67.19, 56.25, 1.377512
37226.271, 39090, 0.231182, 82.81, 56.25, 0.969115
37235.766, 39100, 0.258985, 79.69, 65.62, 2.178282
37245.347, 39110, 0.229671, 81.25, 59.38, 1.854501
37254.842, 39120, 0.251745, 78.12, 68.75, 2.437325
37264.280, 39130, 0.231039, 84.38, 64.06, 2.785913
37273.973, 39140, 0.255053, 81.25, 57.81, 2.452813
37283.445, 39150, 0.205896, 84.38, 62.50, 1.983045
37292.969, 39160, 0.586440, 50.00, 46.88, 1.786001
37302.589, 39170, 0.283115, 81.25, 59.38, 2.285456
37312.200, 39180, 0.543638, 48.44, 51.56, 2.559082
37321.735, 39190, 0.252596, 81.25, 64.06, 1.984071
37331.336, 39200, 0.248226, 78.12, 56.25, 3.125272
37341.493, 39210, 0.179435, 90.62, 57.81, 1.805145
37350.988, 39220, 0.927299, 28.12, 48.44, 3.308364
37360.495, 39230, 0.270058, 81.25, 59.38, 2.484153
37370.106, 39240, 0.218133, 81.25, 70.31, 1.639669
37379.631, 39250, 0.623439, 46.88, 53.12, 2.814864
37389.158, 39260, 0.293602, 75.00, 56.25, 1.886785
37398.769, 39270, 0.303587, 73.44, 71.88, 2.664115
37408.293, 39280, 0.298901, 75.00, 54.69, 2.663520
